activated,significance,energy_consumed,processing_time,threshold_used,ground_truth,dataset_name,config_name
True,0.6514335010827405,11.205734004330962,0.0013257167505413704,0.92,1,heart_disease,baseline_linear
False,0.6468137434535178,0.5,8.849997539073229e-05,0.92,1,heart_disease,baseline_linear
False,0.6642424584165161,0.5,8.319999324157834e-05,0.92,1,heart_disease,baseline_linear
True,0.3925799788546745,10.170319915418698,0.0011962899894273373,0.92,0,heart_disease,baseline_linear
False,0.6484298627552558,0.5,8.3099992480129e-05,0.92,1,heart_disease,baseline_linear
True,0.49614475661625734,10.58457902646503,0.0012480723783081288,0.92,1,heart_disease,baseline_linear
False,0.8672630101996172,0.5,8.410000009462237e-05,0.92,1,heart_disease,baseline_linear
True,0.6590175323739711,11.236070129495884,0.0013295087661869857,0.92,1,heart_disease,baseline_linear
True,0.7257916595987952,11.50316663839518,0.0013628958297993976,0.92,1,heart_disease,baseline_linear
False,0.5336076398781886,0.5,8.159998105838895e-05,0.92,0,heart_disease,baseline_linear
True,0.7917855691474719,11.767142276589887,0.001395892784573736,0.92,1,heart_disease,baseline_linear
False,0.4582166198656317,0.5,8.089997572824359e-05,0.92,0,heart_disease,baseline_linear
True,0.7798115437764099,11.71924617510564,0.0013899057718882051,0.92,1,heart_disease,baseline_linear
False,0.7355848304466925,0.5,8.430000161752105e-05,0.92,1,heart_disease,baseline_linear
True,0.5118473459435865,10.647389383774344,0.0012559236729717932,0.92,0,heart_disease,baseline_linear
False,0.30580615174304987,0.5,8.070003241300583e-05,0.92,0,heart_disease,baseline_linear
True,0.7794415516065838,11.717766206426335,0.001389720775803292,0.92,1,heart_disease,baseline_linear
True,0.7693143940707582,11.677257576283033,0.0013846571970353792,0.92,1,heart_disease,baseline_linear
True,0.7595691116009334,11.638276446403735,0.0013797845558004666,0.92,1,heart_disease,baseline_linear
False,0.3349598053171155,0.5,8.080003317445517e-05,0.92,0,heart_disease,baseline_linear
False,0.5270019621378426,0.5,8.129997877404094e-05,0.92,0,heart_disease,baseline_linear
False,0.4873884708857816,0.5,8.099997648969293e-05,0.92,0,heart_disease,baseline_linear
False,0.5735985636305652,0.5,8.079997496679425e-05,0.92,1,heart_disease,baseline_linear
True,0.6128244040654638,11.051297616261856,0.0013064122020327318,0.92,0,heart_disease,baseline_linear
True,0.7397707240670227,11.559082896268091,0.0013698853620335114,0.92,1,heart_disease,baseline_linear
True,0.6243164888418561,11.097265955367424,0.001312158244420928,0.92,1,heart_disease,baseline_linear
True,0.6817945578338857,11.327178231335543,0.001340897278916943,0.92,1,heart_disease,baseline_linear
True,0.5716278732277554,10.886511492911021,0.0012858139366138776,0.92,0,heart_disease,baseline_linear
True,0.6018199869366949,11.007279947746781,0.0013009099934683476,0.92,1,heart_disease,baseline_linear
True,0.5193156344901249,10.6772625379605,0.0012596578172450626,0.92,0,heart_disease,baseline_linear
True,0.7073923499097987,11.429569399639195,0.0013536961749548992,0.92,1,heart_disease,baseline_linear
True,0.49566966245812666,10.582678649832507,0.0012478348312290632,0.92,0,heart_disease,baseline_linear
False,0.6882164940113803,0.5,8.200004231184721e-05,0.92,1,heart_disease,baseline_linear
False,0.6187627680709912,0.5,8.100003469735384e-05,0.92,1,heart_disease,baseline_linear
True,0.43675729658496376,10.347029186339855,0.001218378648292482,0.92,0,heart_disease,baseline_linear
True,0.6499463875302223,11.19978555012089,0.001324973193765111,0.92,1,heart_disease,baseline_linear
False,0.4324348261653153,0.5,9.379995753988624e-05,0.92,0,heart_disease,baseline_linear
True,0.49727713308940874,10.589108532357635,0.0012486385665447044,0.92,0,heart_disease,baseline_linear
True,0.47206913015135615,10.488276520605426,0.001236034565075678,0.92,0,heart_disease,baseline_linear
False,0.5478855928270822,0.5,8.150003850460052e-05,0.92,1,heart_disease,baseline_linear
False,0.5594120896166672,0.5,8.239998714998364e-05,0.92,0,heart_disease,baseline_linear
False,0.6932896838181709,0.5,8.160003926604986e-05,0.92,1,heart_disease,baseline_linear
False,0.6420798572202121,0.5,8.109997725114226e-05,0.92,1,heart_disease,baseline_linear
False,0.4439075079797852,0.5,8.19999841041863e-05,0.92,0,heart_disease,baseline_linear
False,0.41362158840069907,0.5,8.269998943433166e-05,0.92,0,heart_disease,baseline_linear
False,0.3932509499432802,0.5,8.19999841041863e-05,0.92,0,heart_disease,baseline_linear
True,0.6410466355173252,11.164186542069302,0.0013205233177586626,0.92,1,heart_disease,baseline_linear
True,0.43414290011939505,10.33657160047758,0.0012170714500596975,0.92,0,heart_disease,baseline_linear
False,0.5795216287746039,0.5,8.960004197433591e-05,0.92,1,heart_disease,baseline_linear
True,0.5431559415679063,10.772623766271623,0.0012715779707839533,0.92,0,heart_disease,baseline_linear
True,0.7997827696883866,11.799131078753549,0.0013998913848441933,0.92,1,heart_disease,baseline_linear
True,0.5641351511455379,10.856540604582152,0.0012820675755727691,0.92,1,heart_disease,baseline_linear
False,0.4379999331868415,0.5,8.440000237897038e-05,0.92,0,heart_disease,baseline_linear
False,0.6797868119181936,0.5,8.299999171867967e-05,0.92,0,heart_disease,baseline_linear
False,0.5930501202785475,0.5,8.189998334273696e-05,0.92,1,heart_disease,baseline_linear
True,0.6439459805332716,11.175783922133085,0.0013219729902666357,0.92,1,heart_disease,baseline_linear
True,0.4940098052608273,10.576039221043308,0.0012470049026304135,0.92,0,heart_disease,baseline_linear
False,0.5461085109000493,0.5,8.239998714998364e-05,0.92,1,heart_disease,baseline_linear
True,0.7661418888564782,11.664567555425913,0.0013830709444282393,0.92,1,heart_disease,baseline_linear
True,0.4594093496900183,10.437637398760074,0.0012297046748450092,0.92,0,heart_disease,baseline_linear
True,0.497400068538594,10.589600274154376,0.0012487000342692972,0.92,0,heart_disease,baseline_linear
False,0.6759350383470741,0.5,8.180004078894854e-05,0.92,1,heart_disease,baseline_linear
True,0.6500927635832051,11.20037105433282,0.0013250463817916025,0.92,1,heart_disease,baseline_linear
False,0.6109296785772382,0.5,8.520000847056508e-05,0.92,1,heart_disease,baseline_linear
False,0.6786690028571878,0.5,8.450000314041972e-05,0.92,1,heart_disease,baseline_linear
True,0.5612075697915805,10.844830279166322,0.0012806037848957902,0.92,0,heart_disease,baseline_linear
False,0.38713358940578907,0.5,8.349999552592635e-05,0.92,0,heart_disease,baseline_linear
False,0.7365367109688883,0.5,8.269998943433166e-05,0.92,1,heart_disease,baseline_linear
True,0.4985771696427858,10.594308678571144,0.0012492885848213928,0.92,0,heart_disease,baseline_linear
False,0.40509013145638,0.5,8.180004078894854e-05,0.92,0,heart_disease,baseline_linear
True,0.5802068008939227,10.92082720357569,0.0012901034004469613,0.92,1,heart_disease,baseline_linear
False,0.4504074757768659,0.5,8.490000618621707e-05,0.92,0,heart_disease,baseline_linear
False,0.6695029505272999,0.5,8.179998258128762e-05,0.92,1,heart_disease,baseline_linear
False,0.5680948189494958,0.5,8.3099992480129e-05,0.92,0,heart_disease,baseline_linear
False,0.7113137747879384,0.5,8.420000085607171e-05,0.92,1,heart_disease,baseline_linear
False,0.5148776605899609,0.5,8.189998334273696e-05,0.92,0,heart_disease,baseline_linear
False,0.6043247362208796,0.5,8.089997572824359e-05,0.92,0,heart_disease,baseline_linear
True,0.4326982886832233,10.330793154732893,0.0012163491443416116,0.92,0,heart_disease,baseline_linear
True,0.5806110597041448,10.92244423881658,0.0012903055298520724,0.92,1,heart_disease,baseline_linear
False,0.8428770202817099,0.5,8.109997725114226e-05,0.92,1,heart_disease,baseline_linear
True,0.7998892808393635,11.799557123357454,0.0013999446404196819,0.92,1,heart_disease,baseline_linear
True,0.6871814189101915,11.348725675640766,0.0013435907094550958,0.92,1,heart_disease,baseline_linear
True,0.6482139765224271,11.192855906089708,0.0013241069882612136,0.92,1,heart_disease,baseline_linear
True,0.487233184490391,10.548932737961564,0.0012436165922451955,0.92,0,heart_disease,baseline_linear
False,0.6014909192886112,0.5,8.269998943433166e-05,0.92,1,heart_disease,baseline_linear
False,0.5527018150244588,0.5,8.159998105838895e-05,0.92,0,heart_disease,baseline_linear
False,0.4506130184741065,0.5,8.179998258128762e-05,0.92,0,heart_disease,baseline_linear
True,0.6630018160359032,11.252007264143614,0.0013315009080179516,0.92,1,heart_disease,baseline_linear
True,0.7576100834820763,11.630440333928306,0.001378805041741038,0.92,1,heart_disease,baseline_linear
True,0.5103857090956708,10.641542836382683,0.0012551928545478355,0.92,0,heart_disease,baseline_linear
False,0.41466835169083577,0.5,8.160003926604986e-05,0.92,0,heart_disease,baseline_linear
True,0.5342453878027701,10.736981551211082,0.0012671226939013852,0.92,1,heart_disease,baseline_linear
False,0.46044035800137245,0.5,8.100003469735384e-05,0.92,0,heart_disease,baseline_linear
False,0.5544639620892593,0.5,8.11999780125916e-05,0.92,1,heart_disease,baseline_linear
True,0.7831707501708058,11.732683000683222,0.001391585375085403,0.92,1,heart_disease,baseline_linear
False,0.6288912561616465,0.5,8.139997953549027e-05,0.92,1,heart_disease,baseline_linear
False,0.7090757883840265,0.5,8.169998181983829e-05,0.92,1,heart_disease,baseline_linear
False,0.7882171790506232,0.5,8.059997344389558e-05,0.92,1,heart_disease,baseline_linear
True,0.6759557598762643,11.303823039505058,0.001337977879938132,0.92,1,heart_disease,baseline_linear
False,0.6128743472643782,0.5,8.070003241300583e-05,0.92,1,heart_disease,baseline_linear
True,0.6278277672220163,11.111311068888066,0.0013139138836110083,0.92,1,heart_disease,baseline_linear
True,0.4727531730901715,10.491012692360686,0.0012363765865450857,0.92,0,heart_disease,baseline_linear
True,0.4710198247201615,10.484079298880646,0.0012355099123600808,0.92,0,heart_disease,baseline_linear
False,0.6527441682359095,0.5,8.069997420534492e-05,0.92,1,heart_disease,baseline_linear
True,0.5045886080534869,10.61835443221395,0.0012522943040267434,0.92,0,heart_disease,baseline_linear
True,0.6582398964219421,11.232959585687768,0.001329119948210971,0.92,1,heart_disease,baseline_linear
False,0.39500981415450503,0.5,8.889997843652964e-05,0.92,0,heart_disease,baseline_linear
True,0.7744131955240818,11.697652782096327,0.001387206597762041,0.92,1,heart_disease,baseline_linear
False,0.6146467958330512,0.5,8.020002860575914e-05,0.92,1,heart_disease,baseline_linear
False,0.7013903784540729,0.5,8.03999719209969e-05,0.92,1,heart_disease,baseline_linear
True,0.482566211235925,10.5302648449437,0.0012412831056179624,0.92,0,heart_disease,baseline_linear
True,0.6257117535741119,11.102847014296447,0.001312855876787056,0.92,1,heart_disease,baseline_linear
True,0.409705759691965,10.23882303876786,0.0012048528798459825,0.92,0,heart_disease,baseline_linear
False,0.6404720838545996,0.5,8.089997572824359e-05,0.92,0,heart_disease,baseline_linear
True,0.5234196705598522,10.693678682239408,0.0012617098352799261,0.92,1,heart_disease,baseline_linear
False,0.6842361724469702,0.5,8.229998638853431e-05,0.92,1,heart_disease,baseline_linear
True,0.5832353807808148,10.93294152312326,0.0012916176903904075,0.92,1,heart_disease,baseline_linear
True,0.5677655551393064,10.871062220557226,0.0012838827775696533,0.92,1,heart_disease,baseline_linear
True,0.615890537687322,11.063562150749288,0.0013079452688436611,0.92,1,heart_disease,baseline_linear
False,0.6203124464352621,0.5,8.299999171867967e-05,0.92,1,heart_disease,baseline_linear
True,0.856487088663068,12.025948354652273,0.001428243544331534,0.92,1,heart_disease,baseline_linear
False,0.5362195026729769,0.5,8.190004155039787e-05,0.92,0,heart_disease,baseline_linear
False,0.45797534768459724,0.5,8.200004231184721e-05,0.92,0,heart_disease,baseline_linear
False,0.6081941860306123,0.5,8.190004155039787e-05,0.92,1,heart_disease,baseline_linear
True,0.6163577120971823,11.065430848388731,0.0013081788560485913,0.92,1,heart_disease,baseline_linear
False,0.6466495284206816,0.5,8.179998258128762e-05,0.92,1,heart_disease,baseline_linear
False,0.6521055693686549,0.5,8.159998105838895e-05,0.92,1,heart_disease,baseline_linear
True,0.8282268818858471,11.912907527543389,0.0014141134409429235,0.92,1,heart_disease,baseline_linear
False,0.4281866222164471,0.5,8.139997953549027e-05,0.92,0,heart_disease,baseline_linear
True,0.6421068827905672,11.16842753116227,0.0013210534413952836,0.92,1,heart_disease,baseline_linear
False,0.6716960912601656,0.5,8.520000847056508e-05,0.92,1,heart_disease,baseline_linear
True,0.35626528738594226,10.025061149543768,0.001178132643692971,0.92,0,heart_disease,baseline_linear
False,0.496960591287336,0.5,8.289999095723033e-05,0.92,0,heart_disease,baseline_linear
False,0.4764919036170708,0.5,8.209998486563563e-05,0.92,0,heart_disease,baseline_linear
False,0.6368496817110266,0.5,8.149998029693961e-05,0.92,1,heart_disease,baseline_linear
True,0.4694659319815573,10.477863727926229,0.0012347329659907786,0.92,0,heart_disease,baseline_linear
False,0.7614548998791415,0.5,8.140003774315119e-05,0.92,1,heart_disease,baseline_linear
False,0.47094304461761294,0.5,8.109997725114226e-05,0.92,0,heart_disease,baseline_linear
True,0.5602670692069356,10.841068276827743,0.001280133534603468,0.92,1,heart_disease,baseline_linear
True,0.5910344383567976,10.964137753427192,0.0012955172191783989,0.92,0,heart_disease,baseline_linear
True,0.8460225450197194,11.984090180078878,0.0014230112725098598,0.92,1,heart_disease,baseline_linear
True,0.6113264337379222,11.045305734951688,0.001305663216868961,0.92,1,heart_disease,baseline_linear
False,0.5914199247010293,0.5,8.710002293810248e-05,0.92,1,heart_disease,baseline_linear
True,0.71755879944215,11.4702351977686,0.001358779399721075,0.92,1,heart_disease,baseline_linear
True,0.2655296347888879,9.662118539155552,0.001132764817394444,0.92,0,heart_disease,baseline_linear
True,0.4940518984830891,10.576207593932356,0.0012470259492415447,0.92,0,heart_disease,baseline_linear
True,0.4965932160995317,10.586372864398127,0.001248296608049766,0.92,0,heart_disease,baseline_linear
False,0.5497373624004543,0.5,8.66000191308558e-05,0.92,1,heart_disease,baseline_linear
True,0.4406384826968358,10.362553930787342,0.001220319241348418,0.92,0,heart_disease,baseline_linear
False,0.6098536161286029,0.5,8.259998867288232e-05,0.92,0,heart_disease,baseline_linear
False,0.533656597303717,0.5,8.249998791143298e-05,0.92,1,heart_disease,baseline_linear
False,0.7637960092760644,0.5,8.540000999346375e-05,0.92,1,heart_disease,baseline_linear
False,0.4665827000540615,0.5,9.259994840249419e-05,0.92,0,heart_disease,baseline_linear
True,0.5320154842913841,10.728061937165537,0.001266007742145692,0.92,0,heart_disease,baseline_linear
True,0.7924648134544621,11.769859253817849,0.001396232406727231,0.92,1,heart_disease,baseline_linear
True,0.7241547735496161,11.496619094198465,0.0013620773867748079,0.92,1,heart_disease,baseline_linear
True,0.5295696210326601,10.718278484130641,0.0012647848105163302,0.92,1,heart_disease,baseline_linear
False,0.5816464283964123,0.5,8.50000069476664e-05,0.92,0,heart_disease,baseline_linear
False,0.63347761449295,0.5,8.979998528957367e-05,0.92,0,heart_disease,baseline_linear
True,0.4772593353476366,10.509037341390547,0.0012386296676738181,0.92,0,heart_disease,baseline_linear
True,0.6407593262907004,11.163037305162801,0.0013203796631453503,0.92,1,heart_disease,baseline_linear
True,0.6697279883182184,11.278911953272873,0.0013348639941591091,0.92,1,heart_disease,baseline_linear
True,0.5027746296264097,10.611098518505639,0.0012513873148132049,0.92,0,heart_disease,baseline_linear
False,0.5836766368973575,0.5,0.00010150001617148519,0.92,1,heart_disease,baseline_linear
True,0.6299321920230635,11.119728768092253,0.0013149660960115317,0.92,1,heart_disease,baseline_linear
False,0.5940436302566375,0.5,8.50000069476664e-05,0.92,0,heart_disease,baseline_linear
False,0.6490441356291563,0.5,8.310005068778992e-05,0.92,1,heart_disease,baseline_linear
False,0.5961306950898172,0.5,8.229998638853431e-05,0.92,1,heart_disease,baseline_linear
False,0.7692596472114609,0.5,8.480000542476773e-05,0.92,1,heart_disease,baseline_linear
